month_num,char11,char1,char2,char3,char4,char5,char6,char7,char8,char9,char10,prodid_num,quantity,value
13,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,67,33356
13,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,24,11312
14,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,30,15699
14,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,15,7219
15,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,26,12386
15,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,17,8266
16,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,22,10476
16,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,26,12400
17,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,13,6070
17,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,22,10333
18,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,3,1494
18,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,6,3100
19,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,1,609
20,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,2,940
21,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,1,490
22,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,3,1303
24,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,3,1558
25,brand_g,11.3,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,595,1,482
0,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,70,43500
0,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,3,2134
0,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,4,1718
1,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,47,27343
1,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,1,1152
1,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,2,1584
2,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,81,43038
2,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,4,2741
3,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,46,26187
3,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,4,2536
4,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,20,11141
4,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,1,670
4,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,1,654
5,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,20,10764
5,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,2,1323
5,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,1,673
5,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,1,657
6,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,15,8238
6,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,36,17400
6,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,1,737
6,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,1,720
6,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,47,22398
6,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,68,30236
6,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,3,1206
7,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,4,1653
7,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,10,5616
7,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,29,14327
7,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,71,32626
7,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,48,20313
8,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,13,7204
8,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,48,21022
8,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,69,31615
8,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,25,11318
9,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,90,40170
9,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,54,23980
9,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,15,7790
9,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,28,12455
10,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,14,5819
10,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,4,2192
10,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,112,45979
10,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,4,2018
10,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,1,439
11,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,9,3874
11,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,1,905
11,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,351,92432
11,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,4,1925
11,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,6,762
12,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,4,1619
12,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,5,1942
13,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,7,3481
13,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,5,2016
13,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,2,1132
14,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,2,1106
14,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,32,14699
15,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,1,468
15,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,42,18943
15,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,1,510
16,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,52,24496
17,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,64,29883
18,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,100,48713
18,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,1,691
19,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,106,49964
20,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,103,45968
21,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,151,65413
21,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,1,642
22,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,96,40881
22,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,7,667
23,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,130,54023
24,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,113,48515
25,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,AAA,100M,A100,ted,597,60,24836
0,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,64,40114
1,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,106,65831
2,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,76,44771
3,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,49,27383
4,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,77,38789
5,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,52,33078
6,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,37,20582
7,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,14,7780
8,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,11,6417
9,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,12,7232
10,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,7,4455
11,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,4,2443
12,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,1,1045
13,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,3,2048
14,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,2,1536
15,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,4,2671
16,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,4,2560
17,brand_g,12.1,3718,val_h,val_a,val_a,PRG566,BBB,100M,A100,ted,598,2,1536
17,brand_g,14,16006,val_m,val_a,val_a,GR520,AAA,100M,A100,ted,600,12,19822
18,brand_g,14,16006,val_m,val_a,val_a,GR520,AAA,100M,A100,ted,600,55,88631
19,brand_g,14,16006,val_m,val_a,val_a,GR520,AAA,100M,A100,ted,600,63,100222
20,brand_g,14,16006,val_m,val_a,val_a,GR520,AAA,100M,A100,ted,600,77,120746
21,brand_g,14,16006,val_m,val_a,val_a,GR520,AAA,100M,A100,ted,600,81,121226
22,brand_g,14,16006,val_m,val_a,val_a,GR520,AAA,100M,A100,ted,600,121,174702
23,brand_g,14,16006,val_m,val_a,val_a,GR520,AAA,100M,A100,ted,600,166,235567
24,brand_g,14,16006,val_m,val_a,val_a,GR520,AAA,100M,A100,ted,600,137,193113
25,brand_g,14,16006,val_m,val_a,val_a,GR520,AAA,100M,A100,ted,600,96,131802
18,brand_g,14,7814,val_k,val_a,val_a,GR520,AAA,100M,A100,ted,601,1,2311
21,brand_g,14,7814,val_k,val_a,val_a,GR520,AAA,100M,A100,ted,601,5,6428
22,brand_g,14,7814,val_k,val_a,val_a,GR520,AAA,100M,A100,ted,601,9,10884
23,brand_g,14,7814,val_k,val_a,val_a,GR520,AAA,100M,A100,ted,601,1,2349
23,brand_g,14,7814,val_k,val_a,val_a,GR520,AAA,100M,A100,ted,601,2,3427
24,brand_g,14,7814,val_k,val_a,val_a,GR520,AAA,100M,A100,ted,601,1,2266
24,brand_g,14,7814,val_k,val_a,val_a,GR520,AAA,100M,A100,ted,601,8,10103
20,brand_g,14,7814,val_m,val_a,val_a,GR520,AAA,100M,A100,ted,602,7,12074
21,brand_g,14,7814,val_m,val_a,val_a,GR520,AAA,100M,A100,ted,602,1,2448
24,brand_g,14,7814,val_m,val_a,val_a,GR520,AAA,100M,A100,ted,602,35,43053
25,brand_g,14,7814,val_m,val_a,val_a,GR520,AAA,100M,A100,ted,602,23,28632
1,brand_g,15,16006,val_m,val_a,val_b,MA840M,CCC,100M,B230,ted,605,3,4100
2,brand_g,15,16006,val_m,val_a,val_b,MA840M,CCC,100M,B230,ted,605,10,12465
5,brand_g,15,16006,val_m,val_a,val_b,MA840M,CCC,100M,B230,ted,605,8,11167
6,brand_g,15,16006,val_m,val_a,val_b,MA840M,CCC,100M,B230,ted,605,15,19756
7,brand_g,15,16006,val_m,val_a,val_b,MA840M,CCC,100M,B230,ted,605,4,5737
8,brand_g,15,16006,val_m,val_a,val_b,MA840M,CCC,100M,B230,ted,605,3,4635
9,brand_g,15,16006,val_m,val_a,val_b,MA840M,CCC,100M,B230,ted,605,5,6251
16,brand_g,15,3718,val_i,val_a,val_a,PRG566,AAA,100M,B230,ted,607,15,4246
17,brand_g,15,3718,val_i,val_a,val_a,PRG566,AAA,100M,B230,ted,607,58,19722
18,brand_g,15,3718,val_i,val_a,val_a,PRG566,AAA,100M,B230,ted,607,113,35525
19,brand_g,15,3718,val_i,val_a,val_a,PRG566,AAA,100M,B230,ted,607,96,30046
20,brand_g,15,3718,val_i,val_a,val_a,PRG566,AAA,100M,B230,ted,607,101,36084
21,brand_g,15,3718,val_i,val_a,val_a,PRG566,AAA,100M,B230,ted,607,121,40946
22,brand_g,15,3718,val_i,val_a,val_a,PRG566,AAA,100M,B230,ted,607,215,71554
23,brand_g,15,3718,val_i,val_a,val_a,PRG566,AAA,100M,B230,ted,607,178,61154
24,brand_g,15,3718,val_i,val_a,val_a,PRG566,AAA,100M,B230,ted,607,166,57751
25,brand_g,15,3718,val_i,val_a,val_a,PRG566,AAA,100M,B230,ted,607,138,46676
25,brand_g,15,7814,val_i,val_a,val_a,GR400,AAA,100M,B230,ted,611,22,10183
21,brand_g,15,7814,val_m,val_a,val_a,GR520,AAA,100M,B230,ted,615,7,7013
22,brand_g,15,7814,val_m,val_a,val_a,GR520,AAA,100M,B230,ted,615,19,26238
23,brand_g,15,7814,val_m,val_a,val_a,GR520,AAA,100M,B230,ted,615,16,19401
24,brand_g,15,7814,val_m,val_a,val_a,GR520,AAA,100M,B230,ted,615,4,5633
25,brand_g,15,7814,val_m,val_a,val_a,GR520,AAA,100M,B230,ted,615,7,8847
20,brand_g,15,7814,val_m,val_a,val_a,GR520,CCC,150D,B230,ted,616,25,36466
21,brand_g,15,7814,val_m,val_a,val_a,GR520,CCC,150D,B230,ted,616,5,7814
24,brand_g,15,7814,val_m,val_a,val_a,GR520,CCC,150D,B230,ted,616,4,6377
25,brand_g,15,7814,val_m,val_a,val_a,GR520,CCC,150D,B230,ted,616,8,11317
0,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,17,12022
1,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,33,20871
2,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,37,26180
3,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,70,46006
4,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,254,142069
5,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,207,109627
6,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,166,98956
7,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,174,105901
8,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,95,56900
9,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,143,82710
10,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,100,56231
11,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,171,99885
12,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,86,52075
13,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,66,36264
14,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,48,25868
15,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,25,12283
16,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,26,14166
17,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,19,11083
18,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,3,1480
20,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,1,581
21,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,4,2265
23,brand_g,15,7814,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,619,1,612
1,brand_g,16.6,16006,val_a,val_b,val_f,PRR330,CCC,100M,B230,ted,624,2,930
2,brand_g,16.6,16006,val_a,val_b,val_f,PRR330,CCC,100M,B230,ted,624,1,403
3,brand_g,16.6,16006,val_a,val_b,val_f,PRR330,CCC,100M,B230,ted,624,2,1011
4,brand_g,16.6,16006,val_a,val_b,val_f,PRR330,CCC,100M,B230,ted,624,1,357
6,brand_g,16.6,16006,val_a,val_b,val_f,PRR330,CCC,100M,B230,ted,624,2,744
11,brand_g,16.6,16006,val_a,val_b,val_f,PRR330,CCC,100M,B230,ted,624,1,249
13,brand_g,16.6,16006,val_a,val_b,val_f,PRR330,CCC,100M,B230,ted,624,1,449
14,brand_g,16.6,16006,val_a,val_b,val_f,PRR330,CCC,100M,B230,ted,624,1,411
16,brand_g,16.6,16006,val_a,val_b,val_f,PRR330,CCC,100M,B230,ted,624,1,339
24,brand_g,16.6,16006,val_a,val_b,val_f,PRRAPU,AAA,100M,B230,ted,625,1,1487
1,brand_g,16.6,16006,val_c,val_a,val_f,PRR750M,CCC,100M,B230,ted,628,1,1542
14,brand_g,16.6,16006,val_c,val_b,val_f,PRRM335,CCC,100M,B230,ted,630,15,13548
15,brand_g,16.6,16006,val_c,val_b,val_f,PRRM335,CCC,100M,B230,ted,630,9,8694
16,brand_g,16.6,16006,val_c,val_b,val_f,PRRM335,CCC,100M,B230,ted,630,46,41172
17,brand_g,16.6,16006,val_c,val_b,val_f,PRRM335,CCC,100M,B230,ted,630,34,30241
18,brand_g,16.6,16006,val_c,val_b,val_f,PRRM335,CCC,100M,B230,ted,630,29,26405
19,brand_g,16.6,16006,val_c,val_b,val_f,PRRM335,CCC,100M,B230,ted,630,10,9493
20,brand_g,16.6,16006,val_c,val_b,val_f,PRRM335,CCC,100M,B230,ted,630,15,13444
21,brand_g,16.6,16006,val_c,val_b,val_f,PRRM335,CCC,100M,B230,ted,630,1,1584
22,brand_g,16.6,16006,val_c,val_b,val_f,PRRM335,CCC,100M,B230,ted,630,7,6013
23,brand_g,16.6,16006,val_c,val_b,val_f,PRRM335,CCC,100M,B230,ted,630,1,1584
24,brand_g,16.6,16006,val_c,val_b,val_f,PRRM335,CCC,100M,B230,ted,630,1,1567
4,brand_g,16.6,16006,val_d,val_a,val_f,PRRAPU,CCC,100M,B230,ted,632,30,22429
5,brand_g,16.6,16006,val_d,val_a,val_f,PRRAPU,CCC,100M,B230,ted,632,162,105579
6,brand_g,16.6,16006,val_d,val_a,val_f,PRRAPU,CCC,100M,B230,ted,632,142,87859
7,brand_g,16.6,16006,val_d,val_a,val_f,PRRAPU,CCC,100M,B230,ted,632,258,154428
8,brand_g,16.6,16006,val_d,val_a,val_f,PRRAPU,CCC,100M,B230,ted,632,16,11152
9,brand_g,16.6,16006,val_d,val_a,val_f,PRRAPU,CCC,100M,B230,ted,632,27,18018
10,brand_g,16.6,16006,val_d,val_a,val_f,PRRAPU,CCC,100M,B230,ted,632,37,22226
11,brand_g,16.6,16006,val_d,val_a,val_f,PRRAPU,CCC,100M,B230,ted,632,24,10055
12,brand_g,16.6,16006,val_d,val_a,val_f,PRRAPU,CCC,100M,B230,ted,632,5,3108
13,brand_g,16.6,16006,val_d,val_a,val_f,PRRAPU,CCC,100M,B230,ted,632,4,2219
4,brand_g,16.6,16006,val_d,val_a,val_f,PRRM330,CCC,100M,B230,ted,633,12,8216
5,brand_g,16.6,16006,val_d,val_a,val_f,PRRM330,CCC,100M,B230,ted,633,49,32791
6,brand_g,16.6,16006,val_d,val_a,val_f,PRRM330,CCC,100M,B230,ted,633,80,47724
7,brand_g,16.6,16006,val_d,val_a,val_f,PRRM330,CCC,100M,B230,ted,633,124,71305
8,brand_g,16.6,16006,val_d,val_a,val_f,PRRM330,CCC,100M,B230,ted,633,144,82285
9,brand_g,16.6,16006,val_d,val_a,val_f,PRRM330,CCC,100M,B230,ted,633,20,13357
10,brand_g,16.6,16006,val_d,val_a,val_f,PRRM330,CCC,100M,B230,ted,633,38,21664
11,brand_g,16.6,16006,val_d,val_a,val_f,PRRM330,CCC,100M,B230,ted,633,69,23351
12,brand_g,16.6,16006,val_d,val_a,val_f,PRRM330,CCC,100M,B230,ted,633,3,1887
13,brand_g,16.6,16006,val_d,val_a,val_f,PRRM330,CCC,100M,B230,ted,633,3,1753
14,brand_g,16.6,16006,val_d,val_a,val_f,PRRM330,CCC,100M,B230,ted,633,2,1006
24,brand_g,16.6,16006,val_f,val_b,val_f,PRRM430,CCC,100M,B230,ted,636,11,9666
25,brand_g,16.6,16006,val_f,val_b,val_f,PRRM430,CCC,100M,B230,ted,636,6,5080
0,brand_g,16.6,16006,val_m,val_a,val_b,MAGT750M,CCC,100M,B230,ted,641,2,1434
1,brand_g,16.6,16006,val_m,val_a,val_b,MAGT750M,CCC,100M,B230,ted,641,7,4300
2,brand_g,16.6,16006,val_m,val_a,val_b,MAGT750M,CCC,100M,B230,ted,641,3,1999
3,brand_g,16.6,16006,val_m,val_a,val_b,MAGT750M,CCC,100M,B230,ted,641,1,663
4,brand_g,16.6,16006,val_m,val_a,val_b,MAGT750M,CCC,100M,B230,ted,641,1,510
11,brand_g,16.6,16006,val_m,val_a,val_b,MAGT750M,CCC,100M,B230,ted,641,1,408
16,brand_g,16.6,16006,val_m,val_b,val_b,MA940MX,CCC,100M,B230,ted,649,1,2045
17,brand_g,16.6,16006,val_m,val_b,val_b,MA940MX,CCC,100M,B230,ted,649,19,21069
18,brand_g,16.6,16006,val_m,val_b,val_b,MA940MX,CCC,100M,B230,ted,649,62,66221
19,brand_g,16.6,16006,val_m,val_b,val_b,MA940MX,CCC,100M,B230,ted,649,25,26804
20,brand_g,16.6,16006,val_m,val_b,val_b,MA940MX,CCC,100M,B230,ted,649,72,72017
21,brand_g,16.6,16006,val_m,val_b,val_b,MA940MX,CCC,100M,B230,ted,649,121,130620
22,brand_g,16.6,16006,val_m,val_b,val_b,MA940MX,CCC,100M,B230,ted,649,120,129789
23,brand_g,16.6,16006,val_m,val_b,val_b,MA940MX,CCC,100M,B230,ted,649,224,232590
24,brand_g,16.6,16006,val_m,val_b,val_b,MA940MX,CCC,100M,B230,ted,649,276,281026
25,brand_g,16.6,16006,val_m,val_b,val_b,MA940MX,CCC,100M,B230,ted,649,198,204616
14,brand_g,16.6,16006,val_n,val_a,val_b,MAGT750M,CCC,100M,B230,ted,651,1,852
4,brand_g,16.6,16006,val_n,val_b,val_b,MA710M,CCC,100M,B230,ted,653,1,595
5,brand_g,16.6,16006,val_n,val_b,val_b,MA710M,CCC,100M,B230,ted,653,1,504
7,brand_g,16.6,16006,val_n,val_b,val_b,MA710M,CCC,100M,B230,ted,653,1,717
15,brand_g,16.6,16006,val_n,val_b,val_b,MA710M,CCC,100M,B230,ted,653,1,404
8,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,4,6200
9,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,39,50724
10,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,30,37956
11,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,178,210542
11,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,15,20227
12,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,96,129030
12,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,39,49983
13,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,142,171395
13,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,20,29009
14,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,140,172681
14,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,64,86303
15,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,177,195333
15,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,78,106113
16,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,89,104468
16,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,99,133762
17,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,36,43827
17,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,130,172646
18,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,22,29530
18,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,181,236500
19,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,7,9027
19,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,123,161573
20,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,4,5517
20,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,121,162245
21,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,9,10425
21,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,112,132343
22,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,90,117337
22,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,2,2705
23,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,2,3210
23,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,63,87394
24,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,68,83134
25,brand_g,16.6,16006,val_n,val_b,val_b,MA920M,CCC,100M,B230,ted,654,27,37310
24,brand_g,16.6,16006,val_w,val_a,val_a,PRG566,CCC,100M,B230,ted,656,13,7265
21,brand_g,16.6,16006,val_w,val_b,val_a,GR505,CCC,100M,B230,ted,657,1,1294
22,brand_g,16.6,16006,val_w,val_b,val_a,GR505,CCC,100M,B230,ted,657,46,38399
23,brand_g,16.6,16006,val_w,val_b,val_a,GR505,CCC,100M,B230,ted,657,83,62443
